date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:32:34	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Nov%202025%2003:32:36%20GMT	https://mountainclimbersstar.com/demo/html/agkn/assets/css/font/ytp-regular.eot	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/assets/css/font/ytp-regular.eot	(from https://mountainclimbersstar.com/demo/html/agkn/assets/css/jquery.mb.YTPlayer.min.css)
22:32:35	15406/15406	---M-Z	200	added ('OK')	image/x-icon	date:Fri,%2021%20Oct%202022%2011:10:12%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/favicon.ico	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/favicon.ico	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:35	60703/60703	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Jun%202024%2017:15:50%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/animate.min.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/animate.min.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:36	232948/232948	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Nov%202023%2010:47:38%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/bootstrap.min.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/bootstrap.min.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:36	923132/923132	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/assets/webfonts/fa-thin-100.ttf	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/assets/webfonts/fa-thin-100.ttf	(from https://mountainclimbersstar.com/demo/html/agkn/assets/css/all.min.css)
22:32:36	15413/15413	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202024%2011:01:06%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/style.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/style.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:37	2109/2109	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202024%2007:06:54%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/responsive.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/responsive.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:37	405268/405268	---M-Z	200	added ('OK')	text/css	date:Mon,%2029%20Mar%202021%2011:53:26%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:37	2907/2907	---M-Z	200	added ('OK')	text/css	date:Sat,%2018%20May%202024%2009:50:06%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/color-switcher.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/color-switcher.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:37	557/557	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202024%2006:13:24%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/mayaBlue.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/mayaBlue.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:38	9000/9000	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jun%202024%2014:29:32%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/logo/logo.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/logo/logo.png	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:38	5572/5572	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jun%202024%2018:04:52%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/logo/TM-logo.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/logo/TM-logo.png	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:38	1043/1043	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jun%202024%2014:30:04%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/star.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/star.png	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:39	124654/124654	---M-Z	200	added ('OK')	text/html	date:Sat,%2015%20Jun%202024%2011:59:20%20GMT	https://mountainclimbersstar.com/demo/html/agkn/index_home_main.html	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/index_home_main.html	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:40	38535/38535	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202024%2004:30:56%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/demo-img/home-main.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/demo-img/home-main.png	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:40	128167/128167	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2008:20:54%20GMT	https://mountainclimbersstar.com/demo/html/agkn/index_powerful_sidenav.html	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/index_powerful_sidenav.html	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:40	35581/35581	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202024%2005:04:10%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/demo-img/Powerful-side-header.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/demo-img/Powerful-side-header.png	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:40	125762/125762	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2006:25:32%20GMT	https://mountainclimbersstar.com/demo/html/agkn/index_sidenav.html	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/index_sidenav.html	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:41	42136/42136	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202024%2005:07:24%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/demo-img/side-header.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/demo-img/side-header.png	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:41	123449/123449	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2008:22:08%20GMT	https://mountainclimbersstar.com/demo/html/agkn/index_bg_image.html	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/index_bg_image.html	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:42	67903/67903	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202024%2005:04:38%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/demo-img/image-bg.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/demo-img/image-bg.png	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:42	66204/66204	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202024%2005:05:10%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/demo-img/video-bg.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/demo-img/video-bg.png	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:43	4441/4441	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202024%2005:05:42%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/demo-img/coming-soon.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/demo-img/coming-soon.png	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:43	134395/134395	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202024%2005:50:08%20GMT	https://mountainclimbersstar.com/demo/html/agkn/index_rtl_default.html	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/index_rtl_default.html	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:44	37526/37526	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202024%2005:05:58%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/demo-img/rtl-default.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/demo-img/rtl-default.png	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:44	554/554	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202024%2006:16:08%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/orange.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/orange.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:44	553/553	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202024%2006:15:00%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/green.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/green.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:45	557/557	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202024%2006:16:26%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/softBlue.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/softBlue.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:45	561/561	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202024%2006:15:22%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/lavenderRose.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/lavenderRose.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:45	561/561	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202024%2006:14:20%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/androidGreen.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/androidGreen.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:46	557/557	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202024%2006:17:02%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/sunflower.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/sunflower.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:46	563/563	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202024%2006:14:40%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/fluorescentRed.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/fluorescentRed.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:47	558/558	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202024%2006:15:44%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/lightGray.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/lightGray.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:47	560/560	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202024%2006:16:46%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/steelPink.css	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/skins/steelPink.css	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:48	89947/89947	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2010%20Apr%202023%2017:03:48%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/js/jquery.min.js	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/js/jquery.min.js	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:48	80663/80663	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2014%20Nov%202023%2010:47:38%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/js/bootstrap.bundle.min.js	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/js/bootstrap.bundle.min.js	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:48	8157/8157	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2003%20Jun%202024%2017:15:10%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/js/wow.min.js	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/js/wow.min.js	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:48	565/565	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2027%20Feb%202024%2017:09:20%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/js/switcher.min.js	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/js/switcher.min.js	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:49	2363/2363	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2013%20Jun%202024%2005:36:28%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/js/script.js	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/js/script.js	(from https://mountainclimbersstar.com/demo/html/agkn/index.html)
22:32:50	104804/104804	---M--	200	added ('OK')	font/woff2	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-brands-400.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-brands-400.woff2	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:51	104496/104496	---M--	200	added ('OK')	font/woff	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-brands-400.woff	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-brands-400.woff	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:52	173980/173980	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-brands-400.ttf	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-brands-400.ttf	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:53	375628/375628	---M--	200	added ('OK')	font/woff	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-duotone-900.woff	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-duotone-900.woff	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:53	340136/340136	---M--	200	added ('OK')	font/woff2	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-light-300.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-light-300.woff2	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:54	890636/890636	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-duotone-900.ttf	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-duotone-900.ttf	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:54	834624/834624	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-light-300.ttf	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-light-300.ttf	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:55	356840/356840	---M--	200	added ('OK')	font/woff	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-light-300.woff	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-light-300.woff	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:55	315700/315700	---M--	200	added ('OK')	font/woff2	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-regular-400.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-regular-400.woff2	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:55	329884/329884	---M--	200	added ('OK')	font/woff	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-regular-400.woff	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-regular-400.woff	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:55	353788/353788	---M--	200	added ('OK')	font/woff2	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-duotone-900.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-duotone-900.woff2	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:55	741508/741508	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-regular-400.ttf	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-regular-400.ttf	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:56	270360/270360	---M--	200	added ('OK')	font/woff2	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-solid-900.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-solid-900.woff2	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:56	648356/648356	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-solid-900.ttf	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-solid-900.ttf	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:57	372948/372948	---M--	200	added ('OK')	font/woff2	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-thin-100.woff2	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-thin-100.woff2	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:57	393940/393940	---M--	200	added ('OK')	font/woff	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-thin-100.woff	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-thin-100.woff	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:57	923132/923132	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-thin-100.ttf	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-thin-100.ttf	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:58	5110/5110	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jun%202024%2015:58:56%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/bg.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/images/bg.png	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/style.css)
22:32:58	247970/247970	---M--	200	added ('OK')	image/png	date:Fri,%2010%20May%202024%2013:27:58%20GMT	https://mountainclimbersstar.com/demo/html/agkn/assets/images/hero-img.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/assets/images/hero-img.png	(from https://mountainclimbersstar.com/demo/html/agkn/index_home_main.html)
22:32:58	279576/279576	---M--	200	added ('OK')	font/woff	date:Mon,%2029%20Mar%202021%2011:53:34%20GMT	https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-solid-900.woff	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/webfonts/fa-solid-900.woff	(from https://mountainclimbersstar.com/demo/html/agkn/demo-site-assets-2/css/all.min.css)
22:32:58	178969/178969	---M--	200	added ('OK')	image/png	date:Fri,%2010%20May%202024%2018:15:28%20GMT	https://mountainclimbersstar.com/demo/html/agkn/assets/images/about.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/assets/images/about.png	(from https://mountainclimbersstar.com/demo/html/agkn/index_home_main.html)
22:32:59	15128/15128	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jun%202024%2014:19:14%20GMT	https://mountainclimbersstar.com/demo/html/agkn/assets/images/profile2.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/assets/images/profile2.png	(from https://mountainclimbersstar.com/demo/html/agkn/index_powerful_sidenav.html)
22:33:00	35787/35787	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2013:34:56%20GMT	https://mountainclimbersstar.com/demo/html/agkn/assets/images/profile.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/assets/images/profile.png	(from https://mountainclimbersstar.com/demo/html/agkn/index_sidenav.html)
22:33:00	159185/159185	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jun%202024%2013:27:28%20GMT	https://mountainclimbersstar.com/demo/html/agkn/assets/images/hero-img3.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/assets/images/hero-img3.png	(from https://mountainclimbersstar.com/demo/html/agkn/index_powerful_sidenav.html)
22:33:00	99342/99342	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jun%202024%2013:33:48%20GMT	https://mountainclimbersstar.com/demo/html/agkn/assets/images/about4.png	C:/Users/jair1/Downloads/MiSitioWeb/Karla%20R.%20CV/mountainclimbersstar.com/demo/html/agkn/assets/images/about4.png	(from https://mountainclimbersstar.com/demo/html/agkn/index_powerful_sidenav.html)
